hotel_id,hotel_name,city,country,star_rating,room_type,amenities,price_per_night_aud
HT-SIN-029,Casa Singapore Riverside,Singapore,Singapore,2.9,Deluxe King,"wifi, rooftop terrace, bar, restaurant",311
HT-SIN-030,The Old Town Inn Singapore East,Singapore,Singapore,4.3,Superior Queen,"kids club, wifi, beach access, pool",630
HT-KUL-001,The Kuala Lumpur House,Kuala Lumpur,Malaysia,2.9,Standard Double,"rooftop terrace, beach access, wifi, kids club",197
HT-KUL-002,Marriott Kuala Lumpur,Kuala Lumpur,Malaysia,4.9,Deluxe King,"airport shuttle, kids club, rooftop terrace, gym, spa",338
HT-KUL-003,Hyatt Regency Kuala Lumpur,Kuala Lumpur,Malaysia,4.9,Superior Queen,"airport shuttle, gym, breakfast included, pool, bar, parking",519
HT-KUL-004,InterContinental Kuala Lumpur,Kuala Lumpur,Malaysia,4.5,Executive Suite,"breakfast included, spa, rooftop terrace, gym, bar",442
HT-KUL-005,Kuala Lumpur Harbour Suites,Kuala Lumpur,Malaysia,3.2,Family Room,"kids club, spa, gym, bar",230
HT-KUL-006,Four Seasons Kuala Lumpur,Kuala Lumpur,Malaysia,4.6,Standard Double,"spa, gym, kids club, airport shuttle",346
HT-KUL-007,Villa Kuala Lumpur,Kuala Lumpur,Malaysia,4.6,Twin Room,"breakfast included, restaurant, spa, gym, pool, bar",427
HT-KUL-008,Kuala Lumpur Harbour Suites East,Kuala Lumpur,Malaysia,4.8,Junior Suite,"gym, pool, breakfast included",512
HT-KUL-009,The Kuala Lumpur Boutique,Kuala Lumpur,Malaysia,5,Family Room,"bar, airport shuttle, beach access, wifi",487
HT-KUL-010,Novotel Kuala Lumpur,Kuala Lumpur,Malaysia,3.9,Executive Suite,"wifi, restaurant, beach access",265
HT-KUL-011,Holiday Inn Kuala Lumpur,Kuala Lumpur,Malaysia,3.7,Junior Suite,"airport shuttle, beach access, wifi",253
HT-KUL-012,Mercure Kuala Lumpur,Kuala Lumpur,Malaysia,3.8,Deluxe King,"spa, bar, beach access",275
HT-KUL-013,Kuala Lumpur Harbour Suites West,Kuala Lumpur,Malaysia,4.5,Executive Suite,"spa, rooftop terrace, beach access, gym, bar, breakfast included",379
HT-KUL-014,ibis Styles Kuala Lumpur,Kuala Lumpur,Malaysia,2.4,Deluxe King,"beach access, kids club, bar, pool, restaurant",139
HT-KUL-015,Travelodge Kuala Lumpur,Kuala Lumpur,Malaysia,2.7,Twin Room,"spa, bar, gym, beach access",162
HT-KUL-016,Hotel Kuala Lumpur Central,Kuala Lumpur,Malaysia,4.3,Superior Queen,"rooftop terrace, spa, beach access",330
HT-KUL-017,Villa Kuala Lumpur Annex,Kuala Lumpur,Malaysia,3.6,Junior Suite,"rooftop terrace, airport shuttle, spa, breakfast included, beach access, gym",215
HT-KUL-018,The Grand Kuala Lumpur Hotel,Kuala Lumpur,Malaysia,4.5,Junior Suite,"wifi, kids club, airport shuttle, pool, beach access",290
HT-KUL-019,The Grand Kuala Lumpur Hotel Riverside,Kuala Lumpur,Malaysia,4.5,Standard Double,"wifi, pool, breakfast included, rooftop terrace, kids club",354
HT-KUL-020,The Old Town Inn Kuala Lumpur,Kuala Lumpur,Malaysia,3.3,Standard Double,"restaurant, wifi, parking",214
HT-KUL-021,Kuala Lumpur Harbour Suites East,Kuala Lumpur,Malaysia,3.9,Family Room,"pool, rooftop terrace, spa, restaurant, bar, breakfast included",251
HT-KUL-022,The Kuala Lumpur House II,Kuala Lumpur,Malaysia,2.6,Twin Room,"airport shuttle, gym, spa, pool",187
HT-KUL-023,The Kuala Lumpur House East,Kuala Lumpur,Malaysia,3.2,Superior Queen,"parking, breakfast included, wifi, kids club",202
HT-KUL-024,The Grand Kuala Lumpur Hotel West,Kuala Lumpur,Malaysia,3,Executive Suite,"spa, breakfast included, parking, bar, beach access, restaurant",220
HT-KUL-025,The Kuala Lumpur House Annex,Kuala Lumpur,Malaysia,4.8,Standard Double,"kids club, airport shuttle, rooftop terrace",413
HT-KUL-026,The Terrace Kuala Lumpur,Kuala Lumpur,Malaysia,2.8,Family Room,"airport shuttle, pool, gym, beach access, parking, restaurant",171
HT-KUL-027,The Old Town Inn Kuala Lumpur Annex,Kuala Lumpur,Malaysia,4.1,Twin Room,"breakfast included, rooftop terrace, spa, gym",286
HT-KUL-028,The Terrace Kuala Lumpur West,Kuala Lumpur,Malaysia,2.9,Twin Room,"breakfast included, gym, bar, rooftop terrace",187
HT-KUL-029,The Grand Kuala Lumpur Hotel II,Kuala Lumpur,Malaysia,2.6,Family Room,"parking, pool, beach access, gym",167
HT-KUL-030,The Terrace Kuala Lumpur West,Kuala Lumpur,Malaysia,4.5,Deluxe King,"wifi, beach access, pool, rooftop terrace",407
HT-KUL-031,The Grand Kuala Lumpur Hotel II,Kuala Lumpur,Malaysia,3.7,Junior Suite,"gym, bar, wifi, parking",263
HT-KUL-032,Kuala Lumpur Harbour Suites II,Kuala Lumpur,Malaysia,3.5,Twin Room,"wifi, kids club, parking",279
HT-KUL-033,Kuala Lumpur Garden Residence,Kuala Lumpur,Malaysia,4.5,Twin Room,"gym, pool, beach access, spa, wifi, airport shuttle",322
HT-KUL-034,The Grand Kuala Lumpur Hotel East,Kuala Lumpur,Malaysia,4.2,Family Room,"spa, gym, kids club, airport shuttle, parking",358
HT-KUL-035,The Kuala Lumpur Boutique Annex,Kuala Lumpur,Malaysia,5,Deluxe King,"airport shuttle, spa, wifi, pool",504
HT-KUL-036,Hotel Kuala Lumpur Central Riverside,Kuala Lumpur,Malaysia,4.9,Standard Double,"spa, restaurant, breakfast included, beach access, parking",519
HT-DPS-001,Hilton Denpasar,Denpasar,Indonesia,4.6,Junior Suite,"kids club, airport shuttle, wifi",413
HT-DPS-002,The Denpasar House,Denpasar,Indonesia,4.9,Twin Room,"wifi, beach access, pool, airport shuttle, rooftop terrace",348
HT-DPS-003,Denpasar Garden Residence,Denpasar,Indonesia,4.9,Family Room,"parking, wifi, pool, restaurant",436
HT-DPS-004,InterContinental Denpasar,Denpasar,Indonesia,4.5,Executive Suite,"restaurant, wifi, beach access, pool, airport shuttle",421
HT-DPS-005,Shangri-La Denpasar,Denpasar,Indonesia,4.7,Deluxe King,"pool, beach access, rooftop terrace",326
HT-DPS-006,Four Seasons Denpasar,Denpasar,Indonesia,4.7,Family Room,"airport shuttle, gym, spa, parking, bar",305
HT-DPS-007,Sheraton Denpasar,Denpasar,Indonesia,4.4,Family Room,"spa, rooftop terrace, wifi",354
HT-DPS-008,Crowne Plaza Denpasar,Denpasar,Indonesia,3.8,Deluxe King,"bar, airport shuttle, parking, breakfast included, rooftop terrace",206
HT-DPS-009,Radisson Blu Denpasar,Denpasar,Indonesia,3.6,Superior Queen,"airport shuttle, breakfast included, kids club, restaurant, gym, wifi",269
HT-DPS-010,Novotel Denpasar,Denpasar,Indonesia,3.7,Deluxe King,"wifi, breakfast included, parking, bar, kids club",197
HT-DPS-011,Holiday Inn Denpasar,Denpasar,Indonesia,3.5,Standard Double,"restaurant, parking, airport shuttle",244
HT-DPS-012,Denpasar Harbour Suites,Denpasar,Indonesia,3.5,Family Room,"wifi, parking, beach access",197
HT-DPS-013,Villa Denpasar,Denpasar,Indonesia,2.7,Superior Queen,"bar, parking, spa, rooftop terrace",166
HT-DPS-014,ibis Styles Denpasar,Denpasar,Indonesia,2.2,Executive Suite,"wifi, spa, airport shuttle, bar, rooftop terrace",135
HT-DPS-015,Travelodge Denpasar,Denpasar,Indonesia,2.8,Family Room,"restaurant, airport shuttle, kids club, beach access, spa, pool",144
HT-DPS-016,Denpasar Harbour Suites East,Denpasar,Indonesia,3.1,Twin Room,"beach access, rooftop terrace, parking, pool, gym",215
HT-DPS-017,Denpasar Harbour Suites II,Denpasar,Indonesia,2.9,Junior Suite,"kids club, wifi, spa, parking, pool",166
HT-DPS-018,The Terrace Denpasar,Denpasar,Indonesia,2.8,Superior Queen,"bar, pool, beach access, wifi",160
HT-DPS-019,Casa Denpasar,Denpasar,Indonesia,4.5,Deluxe King,"parking, beach access, breakfast included, rooftop terrace, bar, spa",358
HT-DPS-020,The Old Town Inn Denpasar,Denpasar,Indonesia,3.2,Deluxe King,"beach access, bar, spa, restaurant",239
HT-DPS-021,Denpasar Harbour Suites West,Denpasar,Indonesia,4.2,Superior Queen,"wifi, airport shuttle, pool, kids club",236
HT-DPS-022,Denpasar Harbour Suites East,Denpasar,Indonesia,4,Junior Suite,"wifi, airport shuttle, kids club, pool, parking",238
HT-DPS-023,Denpasar Garden Residence Annex,Denpasar,Indonesia,5,Family Room,"wifi, beach access, airport shuttle, parking",480
HT-DPS-024,The Terrace Denpasar West,Denpasar,Indonesia,4,Deluxe King,"kids club, breakfast included, spa, parking, bar, airport shuttle",276
HT-DPS-025,Villa Denpasar Annex,Denpasar,Indonesia,4,Twin Room,"pool, beach access, bar, breakfast included",281
HT-DPS-026,The Grand Denpasar Hotel,Denpasar,Indonesia,3.7,Superior Queen,"beach access, bar, spa, parking",247
HT-DPS-027,The Denpasar House II,Denpasar,Indonesia,3.1,Executive Suite,"airport shuttle, bar, pool, kids club, spa",221
HT-DPS-028,The Denpasar Boutique,Denpasar,Indonesia,2.7,Executive Suite,"pool, rooftop terrace, beach access, gym",142
HT-DPS-029,Denpasar Garden Residence East,Denpasar,Indonesia,2.6,Deluxe King,"breakfast included, spa, beach access, kids club, pool",111
HT-DPS-030,Casa Denpasar II,Denpasar,Indonesia,3.1,Family Room,"pool, gym, wifi, restaurant, airport shuttle, spa",153
HT-DPS-031,The Denpasar House West,Denpasar,Indonesia,3.2,Superior Queen,"kids club, beach access, breakfast included, spa",150
HT-DPS-032,Denpasar Harbour Suites II,Denpasar,Indonesia,2.6,Junior Suite,"beach access, kids club, wifi, rooftop terrace, pool",142
HT-DPS-033,Denpasar Garden Residence II,Denpasar,Indonesia,4.6,Junior Suite,"beach access, wifi, spa, pool, breakfast included",331
HT-DPS-034,The Old Town Inn Denpasar Annex,Denpasar,Indonesia,3.2,Deluxe King,"wifi, breakfast included, bar",202
HT-DPS-035,Casa Denpasar Annex,Denpasar,Indonesia,4.9,Family Room,"bar, kids club, gym",440
HT-CGK-001,Hilton Jakarta,Jakarta,Indonesia,4.8,Standard Double,"beach access, airport shuttle, restaurant, pool, wifi, spa",346
HT-CGK-002,The Jakarta Boutique,Jakarta,Indonesia,4.7,Twin Room,"kids club, wifi, pool",429
HT-CGK-003,Hyatt Regency Jakarta,Jakarta,Indonesia,4.7,Superior Queen,"bar, airport shuttle, wifi, beach access",284
HT-CGK-004,InterContinental Jakarta,Jakarta,Indonesia,4.5,Deluxe King,"wifi, pool, beach access, breakfast included, gym",279
HT-CGK-005,Shangri-La Jakarta,Jakarta,Indonesia,4.9,Deluxe King,"spa, airport shuttle, parking, rooftop terrace, pool",474
HT-CGK-006,Four Seasons Jakarta,Jakarta,Indonesia,4.9,Executive Suite,"spa, kids club, airport shuttle",444
HT-CGK-007,The Terrace Jakarta,Jakarta,Indonesia,4.6,Family Room,"beach access, wifi, airport shuttle, restaurant, breakfast included, rooftop terrace",328
HT-CGK-008,The Old Town Inn Jakarta,Jakarta,Indonesia,3.2,Executive Suite,"restaurant, bar, beach access",167
HT-CGK-009,Jakarta Harbour Suites,Jakarta,Indonesia,4.4,Junior Suite,"breakfast included, bar, beach access, spa, gym",401
HT-CGK-010,Novotel Jakarta,Jakarta,Indonesia,3.5,Standard Double,"airport shuttle, restaurant, beach access",244
HT-CGK-011,Holiday Inn Jakarta,Jakarta,Indonesia,3.9,Junior Suite,"wifi, pool, beach access, bar, breakfast included",292
HT-CGK-012,Casa Jakarta,Jakarta,Indonesia,2.5,Family Room,"bar, rooftop terrace, breakfast included, parking, spa",153
HT-CGK-013,ibis Jakarta,Jakarta,Indonesia,2.5,Deluxe King,"wifi, spa, beach access",119
HT-CGK-014,ibis Styles Jakarta,Jakarta,Indonesia,2.1,Superior Queen,"parking, wifi, kids club, pool, gym, spa",102
HT-CGK-015,The Jakarta Boutique Annex,Jakarta,Indonesia,3.2,Junior Suite,"restaurant, wifi, breakfast included, bar",159
HT-CGK-016,Jakarta Garden Residence,Jakarta,Indonesia,3.9,Junior Suite,"restaurant, kids club, parking, airport shuttle, wifi, spa",303
HT-CGK-017,The Grand Jakarta Hotel,Jakarta,Indonesia,3.8,Superior Queen,"spa, gym, rooftop terrace, parking, airport shuttle, pool",263
HT-CGK-018,The Jakarta House,Jakarta,Indonesia,3.6,Deluxe King,"parking, airport shuttle, bar, wifi, pool",260
HT-CGK-019,The Jakarta House East,Jakarta,Indonesia,4.6,Junior Suite,"bar, beach access, airport shuttle, parking, breakfast included, restaurant",280
HT-CGK-020,The Jakarta Boutique Riverside,Jakarta,Indonesia,3.9,Junior Suite,"beach access, rooftop terrace, wifi, pool, airport shuttle, gym",313
HT-CGK-021,The Jakarta Boutique East,Jakarta,Indonesia,2.6,Superior Queen,"breakfast included, restaurant, kids club",133
HT-CGK-022,Villa Jakarta,Jakarta,Indonesia,4.1,Executive Suite,"parking, airport shuttle, kids club, spa, pool, rooftop terrace",335
HT-CGK-023,The Jakarta House Annex,Jakarta,Indonesia,4.6,Standard Double,"pool, spa, breakfast included, wifi",348
HT-CGK-024,Villa Jakarta Riverside,Jakarta,Indonesia,2.8,Deluxe King,"spa, beach access, parking, wifi, airport shuttle, bar",163
HT-CGK-025,Jakarta Garden Residence East,Jakarta,Indonesia,4.1,Executive Suite,"bar, wifi, pool, gym",277
HT-CGK-026,The Grand Jakarta Hotel Riverside,Jakarta,Indonesia,3.9,Executive Suite,"breakfast included, gym, spa, beach access, bar, airport shuttle",272
HT-CGK-027,The Terrace Jakarta Annex,Jakarta,Indonesia,2.8,Superior Queen,"spa, gym, bar, wifi, rooftop terrace",163
HT-CGK-028,Hotel Jakarta Central,Jakarta,Indonesia,2.7,Family Room,"airport shuttle, gym, pool, rooftop terrace, beach access, spa",132
HT-CGK-029,Hotel Jakarta Central II,Jakarta,Indonesia,4.6,Twin Room,"restaurant, airport shuttle, rooftop terrace",352
HT-CGK-030,The Jakarta House East,Jakarta,Indonesia,4.6,Standard Double,"pool, gym, spa, rooftop terrace, breakfast included",290
HT-HAN-001,The Terrace Hanoi,Hanoi,Vietnam,4.4,Junior Suite,"spa, bar, kids club, pool, restaurant, gym",286
HT-HAN-002,Marriott Hanoi,Hanoi,Vietnam,4.8,Executive Suite,"gym, spa, breakfast included",381
HT-HAN-003,Hyatt Regency Hanoi,Hanoi,Vietnam,4.6,Standard Double,"beach access, restaurant, wifi, pool, bar",341
HT-HAN-004,Hotel Hanoi Central,Hanoi,Vietnam,3.2,Standard Double,"restaurant, wifi, bar, pool, beach access",144
HT-HAN-005,Shangri-La Hanoi,Hanoi,Vietnam,5,Deluxe King,"beach access, rooftop terrace, spa, bar",458
HT-HAN-006,Hanoi Garden Residence,Hanoi,Vietnam,3.3,Junior Suite,"kids club, bar, gym, parking, beach access, restaurant",158
HT-HAN-007,Hanoi Harbour Suites,Hanoi,Vietnam,4.8,Junior Suite,"pool, wifi, spa",442
HT-HAN-008,Crowne Plaza Hanoi,Hanoi,Vietnam,3.7,Superior Queen,"spa, pool, airport shuttle, beach access, kids club",182
HT-HAN-009,Radisson Blu Hanoi,Hanoi,Vietnam,3.9,Superior Queen,"breakfast included, airport shuttle, wifi",211
HT-HAN-010,Novotel Hanoi,Hanoi,Vietnam,3.7,Family Room,"parking, kids club, wifi, bar, pool",245
HT-HAN-011,Holiday Inn Hanoi,Hanoi,Vietnam,3.1,Deluxe King,"parking, rooftop terrace, airport shuttle, kids club",147
HT-HAN-012,The Hanoi Boutique,Hanoi,Vietnam,4.1,Junior Suite,"kids club, parking, pool, spa, breakfast included, beach access",211
HT-HAN-013,Casa Hanoi,Hanoi,Vietnam,3.1,Twin Room,"gym, restaurant, rooftop terrace, beach access",168
HT-HAN-014,ibis Styles Hanoi,Hanoi,Vietnam,2,Junior Suite,"bar, rooftop terrace, wifi, pool, breakfast included",77
HT-HAN-015,Hanoi Garden Residence East,Hanoi,Vietnam,3.9,Junior Suite,"gym, spa, beach access",294
HT-HAN-016,Hotel Hanoi Central Riverside,Hanoi,Vietnam,4.4,Twin Room,"pool, gym, breakfast included, spa",242
HT-HAN-017,The Grand Hanoi Hotel,Hanoi,Vietnam,4.9,Standard Double,"breakfast included, wifi, kids club, restaurant, beach access",325
HT-HAN-018,The Hanoi House,Hanoi,Vietnam,4,Twin Room,"spa, bar, rooftop terrace, gym, pool",269
HT-HAN-019,Casa Hanoi East,Hanoi,Vietnam,2.7,Junior Suite,"wifi, airport shuttle, beach access, bar, spa",110
HT-HAN-020,Hotel Hanoi Central West,Hanoi,Vietnam,2.8,Superior Queen,"wifi, bar, pool",153
HT-HAN-021,The Grand Hanoi Hotel West,Hanoi,Vietnam,4.5,Standard Double,"wifi, rooftop terrace, kids club",255
HT-HAN-022,Casa Hanoi II,Hanoi,Vietnam,4.5,Family Room,"wifi, kids club, pool, parking",306
HT-HAN-023,The Grand Hanoi Hotel West,Hanoi,Vietnam,4.9,Family Room,"wifi, airport shuttle, beach access, restaurant",434
HT-HAN-024,Villa Hanoi,Hanoi,Vietnam,5,Twin Room,"spa, restaurant, beach access, rooftop terrace, breakfast included",370
HT-HAN-025,Hotel Hanoi Central West,Hanoi,Vietnam,3.2,Superior Queen,"pool, beach access, spa, bar",140
HT-HAN-026,Casa Hanoi Annex,Hanoi,Vietnam,2.9,Junior Suite,"spa, restaurant, rooftop terrace",143
HT-HAN-027,The Old Town Inn Hanoi,Hanoi,Vietnam,3.7,Deluxe King,"parking, wifi, kids club, rooftop terrace, pool, bar",195
HT-HAN-028,The Hanoi House II,Hanoi,Vietnam,3.2,Superior Queen,"beach access, bar, rooftop terrace, gym",214
HT-HAN-029,Hotel Hanoi Central Annex,Hanoi,Vietnam,2.9,Twin Room,"pool, airport shuttle, beach access, gym, wifi",151
HT-HAN-030,The Terrace Hanoi Annex,Hanoi,Vietnam,3.5,Family Room,"bar, wifi, rooftop terrace, restaurant, parking",221
HT-HAN-031,The Hanoi House II,Hanoi,Vietnam,4.5,Family Room,"rooftop terrace, beach access, gym",273
HT-HAN-032,The Terrace Hanoi Riverside,Hanoi,Vietnam,3,Superior Queen,"wifi, pool, parking, gym, kids club, restaurant",138
HT-HAN-033,Hotel Hanoi Central Riverside,Hanoi,Vietnam,3.9,Standard Double,"airport shuttle, wifi, bar",291
HT-HAN-034,The Old Town Inn Hanoi East,Hanoi,Vietnam,2.7,Executive Suite,"restaurant, bar, wifi, airport shuttle, parking, kids club",122
HT-SGN-001,The Old Town Inn Ho Chi Minh City,Ho Chi Minh City,Vietnam,3,Family Room,"gym, rooftop terrace, airport shuttle, wifi, kids club",201
HT-SGN-002,Marriott Ho Chi Minh City,Ho Chi Minh City,Vietnam,4.7,Family Room,"breakfast included, wifi, restaurant, beach access",331
HT-SGN-003,Hotel Ho Chi Minh City Central,Ho Chi Minh City,Vietnam,3.7,Family Room,"airport shuttle, pool, restaurant, rooftop terrace, beach access, parking",249
HT-SGN-004,InterContinental Ho Chi Minh City,Ho Chi Minh City,Vietnam,4.6,Family Room,"pool, bar, kids club",274
HT-SGN-005,Shangri-La Ho Chi Minh City,Ho Chi Minh City,Vietnam,5,Twin Room,"airport shuttle, wifi, pool",465
HT-SGN-006,Four Seasons Ho Chi Minh City,Ho Chi Minh City,Vietnam,4.5,Superior Queen,"bar, pool, kids club, rooftop terrace, beach access",273
HT-SGN-007,Sheraton Ho Chi Minh City,Ho Chi Minh City,Vietnam,4,Standard Double,"breakfast included, spa, restaurant, bar",282
HT-SGN-008,The Ho Chi Minh City Boutique,Ho Chi Minh City,Vietnam,4.5,Deluxe King,"wifi, pool, parking",328
HT-SGN-009,Ho Chi Minh City Garden Residence,Ho Chi Minh City,Vietnam,4.5,Standard Double,"breakfast included, pool, beach access",249
HT-SGN-010,Novotel Ho Chi Minh City,Ho Chi Minh City,Vietnam,4.2,Deluxe King,"wifi, pool, kids club, rooftop terrace, airport shuttle",325
HT-SGN-011,The Ho Chi Minh City Boutique Annex,Ho Chi Minh City,Vietnam,2.8,Standard Double,"spa, pool, restaurant",144
HT-SGN-012,The Terrace Ho Chi Minh City,Ho Chi Minh City,Vietnam,4.5,Executive Suite,"spa, breakfast included, beach access, parking",391
HT-SGN-013,Ho Chi Minh City Harbour Suites,Ho Chi Minh City,Vietnam,4.1,Twin Room,"wifi, spa, bar",273
HT-SGN-014,Hotel Ho Chi Minh City Central II,Ho Chi Minh City,Vietnam,3.4,Family Room,"gym, restaurant, airport shuttle",192
HT-SGN-015,Travelodge Ho Chi Minh City,Ho Chi Minh City,Vietnam,2.8,Superior Queen,"spa, airport shuttle, gym",170
HT-SGN-016,Villa Ho Chi Minh City,Ho Chi Minh City,Vietnam,3.9,Superior Queen,"wifi, pool, beach access",237
HT-SGN-017,Ho Chi Minh City Garden Residence Riverside,Ho Chi Minh City,Vietnam,3.5,Deluxe King,"gym, breakfast included, pool",245
HT-SGN-018,The Terrace Ho Chi Minh City Annex,Ho Chi Minh City,Vietnam,3.6,Executive Suite,"pool, kids club, beach access, gym",203
HT-SGN-019,Ho Chi Minh City Harbour Suites East,Ho Chi Minh City,Vietnam,4.3,Superior Queen,"wifi, restaurant, bar",330
HT-SGN-020,The Ho Chi Minh City Boutique II,Ho Chi Minh City,Vietnam,4.5,Superior Queen,"wifi, kids club, gym",388
HT-SGN-021,The Ho Chi Minh City House,Ho Chi Minh City,Vietnam,4.4,Family Room,"parking, airport shuttle, bar, breakfast included",327
