activity_id,activity_name,city,country,category,price_aud,rating,suitable_for,duration_hours
AC-SGN-030,Ho Chi Minh City Old Town Photography Tour — Morning Edition,Ho Chi Minh City,Vietnam,culture,43,3.8,"couples, solo travellers",2.7
AC-SGN-031,Ho Chi Minh City Sunset Cruise — Premium Edition,Ho Chi Minh City,Vietnam,water,110,4.7,"couples, families",2
AC-SGN-032,Snorkelling Day Trip from Ho Chi Minh City — Evening Edition,Ho Chi Minh City,Vietnam,water,124,3.6,"families, adventure seekers",7.8
AC-SGN-033,Ho Chi Minh City Kayak & Coastline Tour — Private Edition,Ho Chi Minh City,Vietnam,water,59,4.2,active travellers,3.9
AC-SGN-034,Ho Chi Minh City Countryside Day Trip — Morning Edition,Ho Chi Minh City,Vietnam,day trip,166,3.5,everyone,8.8
AC-SGN-035,Wine & Vineyard Tour near Ho Chi Minh City — Private Edition,Ho Chi Minh City,Vietnam,day trip,127,3.5,adults,8
AC-SGN-036,Ho Chi Minh City Hidden Villages Small-Group Tour — Small Group Edition,Ho Chi Minh City,Vietnam,day trip,70,4.4,small groups,8.7
AC-SGN-037,Ho Chi Minh City Mountain Hike & Viewpoints — Private Edition,Ho Chi Minh City,Vietnam,adventure,46,4.7,active travellers,5.5
AC-SGN-038,Ho Chi Minh City Bike Tour — Premium Edition,Ho Chi Minh City,Vietnam,adventure,50,3.6,"active travellers, families",3.9
AC-SGN-039,Ho Chi Minh City Zipline & Ropes Adventure — Afternoon Edition,Ho Chi Minh City,Vietnam,adventure,97,4.1,adventure seekers,2.3
AC-SGN-040,Ho Chi Minh City Rooftop Bar Crawl — Small Group Edition,Ho Chi Minh City,Vietnam,nightlife,70,4,"adults, groups",3.9
AC-SGN-041,Ho Chi Minh City Live Music & Dinner Evening — Evening Edition,Ho Chi Minh City,Vietnam,nightlife,122,3.5,"couples, adults",3.5
AC-SGN-042,Ho Chi Minh City Craft & Artisan Workshop — Morning Edition,Ho Chi Minh City,Vietnam,class,74,4.6,everyone,2.1
AC-SGN-043,Ho Chi Minh City Language & Culture Crash Course — Morning Edition,Ho Chi Minh City,Vietnam,class,40,4.8,solo travellers,2.4
AC-DAD-001,Da Nang Street Food Walking Tour,Da Nang,Vietnam,food & drink,28,4.2,"couples, foodies",3.3
AC-DAD-002,Da Nang Cooking Class with Local Chef,Da Nang,Vietnam,food & drink,106,4.4,"couples, families",3.9
AC-DAD-003,Da Nang Night Market & Tapas Crawl,Da Nang,Vietnam,food & drink,30,3.4,"adults, groups",3.5
AC-DAD-004,Historic Da Nang City Walking Tour,Da Nang,Vietnam,culture,34,4.5,everyone,2.4
AC-DAD-005,Da Nang Museum & Gallery Pass,Da Nang,Vietnam,culture,24,4,everyone,5.7
AC-DAD-006,Da Nang Old Town Photography Tour,Da Nang,Vietnam,culture,83,4.5,"couples, solo travellers",3.2
AC-DAD-007,Da Nang Sunset Cruise,Da Nang,Vietnam,water,77,4.1,"couples, families",2.5
AC-DAD-008,Snorkelling Day Trip from Da Nang,Da Nang,Vietnam,water,141,4.7,"families, adventure seekers",6.5
AC-DAD-009,Da Nang Kayak & Coastline Tour,Da Nang,Vietnam,water,41,4.2,active travellers,3.5
AC-DAD-010,Da Nang Countryside Day Trip,Da Nang,Vietnam,day trip,123,4.6,everyone,8.1
AC-DAD-011,Wine & Vineyard Tour near Da Nang,Da Nang,Vietnam,day trip,91,3.6,adults,6.6
AC-DAD-012,Da Nang Hidden Villages Small-Group Tour,Da Nang,Vietnam,day trip,98,3.6,small groups,8.2
AC-DAD-013,Da Nang Mountain Hike & Viewpoints,Da Nang,Vietnam,adventure,70,4.4,active travellers,5
AC-DAD-014,Da Nang Bike Tour,Da Nang,Vietnam,adventure,55,3.6,"active travellers, families",3.5
AC-DAD-015,Da Nang Zipline & Ropes Adventure,Da Nang,Vietnam,adventure,56,4.9,adventure seekers,2.6
AC-DAD-016,Da Nang Rooftop Bar Crawl,Da Nang,Vietnam,nightlife,76,4.6,"adults, groups",3.7
AC-DAD-017,Da Nang Live Music & Dinner Evening,Da Nang,Vietnam,nightlife,67,4.6,"couples, adults",3.4
AC-DAD-018,Da Nang Craft & Artisan Workshop,Da Nang,Vietnam,class,67,3.7,everyone,2.5
AC-DAD-019,Da Nang Language & Culture Crash Course,Da Nang,Vietnam,class,47,4.3,solo travellers,2.4
AC-DAD-020,Da Nang Wellness & Spa Half-Day,Da Nang,Vietnam,wellness,164,4.7,couples,4
AC-DAD-021,Da Nang Sunrise Yoga Session,Da Nang,Vietnam,wellness,31,3.4,everyone,2
AC-DAD-022,Da Nang Hop-On Hop-Off Bus Pass,Da Nang,Vietnam,sightseeing,47,4.3,"families, everyone",6.1
AC-DAD-023,Da Nang River & Canal Cruise,Da Nang,Vietnam,sightseeing,38,4,everyone,1.8
AC-DAD-024,Da Nang Observation Deck Skip-the-Line,Da Nang,Vietnam,sightseeing,32,4.2,families,1.9
AC-DAD-025,Da Nang Street Food Walking Tour — Evening Edition,Da Nang,Vietnam,food & drink,67,4.7,"couples, foodies",3.6
AC-DAD-026,Da Nang Cooking Class with Local Chef — Morning Edition,Da Nang,Vietnam,food & drink,84,4.3,"couples, families",3.8
AC-DAD-027,Da Nang Night Market & Tapas Crawl — Morning Edition,Da Nang,Vietnam,food & drink,57,4.1,"adults, groups",3.3
AC-DAD-028,Historic Da Nang City Walking Tour — Private Edition,Da Nang,Vietnam,culture,26,4,everyone,2.4
AC-DAD-029,Da Nang Museum & Gallery Pass — Evening Edition,Da Nang,Vietnam,culture,46,5,everyone,5.7
AC-DAD-030,Da Nang Old Town Photography Tour — Morning Edition,Da Nang,Vietnam,culture,46,3.8,"couples, solo travellers",3.9
AC-DAD-031,Da Nang Sunset Cruise — Small Group Edition,Da Nang,Vietnam,water,50,4.6,"couples, families",3
AC-DAD-032,Snorkelling Day Trip from Da Nang — Premium Edition,Da Nang,Vietnam,water,71,4.1,"families, adventure seekers",6.8
AC-DAD-033,Da Nang Kayak & Coastline Tour — Small Group Edition,Da Nang,Vietnam,water,81,4.3,active travellers,3.6
AC-DAD-034,Da Nang Countryside Day Trip — Private Edition,Da Nang,Vietnam,day trip,149,4.7,everyone,8.9
AC-DAD-035,Wine & Vineyard Tour near Da Nang — Premium Edition,Da Nang,Vietnam,day trip,185,5,adults,8
AC-DAD-036,Da Nang Hidden Villages Small-Group Tour — Evening Edition,Da Nang,Vietnam,day trip,96,4.4,small groups,7.6
AC-DAD-037,Da Nang Mountain Hike & Viewpoints — Small Group Edition,Da Nang,Vietnam,adventure,61,3.8,active travellers,6.1
AC-DAD-038,Da Nang Bike Tour — Evening Edition,Da Nang,Vietnam,adventure,47,4.7,"active travellers, families",3.6
AC-DAD-039,Da Nang Zipline & Ropes Adventure — Small Group Edition,Da Nang,Vietnam,adventure,101,3.6,adventure seekers,3.5
AC-DAD-040,Da Nang Rooftop Bar Crawl — Small Group Edition,Da Nang,Vietnam,nightlife,53,4.5,"adults, groups",3.3
AC-MNL-001,Manila Street Food Walking Tour,Manila,Philippines,food & drink,74,4.5,"couples, foodies",3.8
AC-MNL-002,Manila Cooking Class with Local Chef,Manila,Philippines,food & drink,110,3.7,"couples, families",3.5
AC-MNL-003,Manila Night Market & Tapas Crawl,Manila,Philippines,food & drink,72,4.4,"adults, groups",3.3
AC-MNL-004,Historic Manila City Walking Tour,Manila,Philippines,culture,38,3.5,everyone,3.2
AC-MNL-005,Manila Museum & Gallery Pass,Manila,Philippines,culture,40,4.5,everyone,4.5
AC-MNL-006,Manila Old Town Photography Tour,Manila,Philippines,culture,60,3.6,"couples, solo travellers",3.1
AC-MNL-007,Manila Sunset Cruise,Manila,Philippines,water,81,5,"couples, families",2.2
AC-MNL-008,Snorkelling Day Trip from Manila,Manila,Philippines,water,101,4.2,"families, adventure seekers",7.8
AC-MNL-009,Manila Kayak & Coastline Tour,Manila,Philippines,water,87,4.8,active travellers,3.2
AC-MNL-010,Manila Countryside Day Trip,Manila,Philippines,day trip,168,4.1,everyone,9.7
AC-MNL-011,Wine & Vineyard Tour near Manila,Manila,Philippines,day trip,196,4.1,adults,6.3
AC-MNL-012,Manila Hidden Villages Small-Group Tour,Manila,Philippines,day trip,85,4.7,small groups,7.5
AC-MNL-013,Manila Mountain Hike & Viewpoints,Manila,Philippines,adventure,64,4.8,active travellers,5.6
AC-MNL-014,Manila Bike Tour,Manila,Philippines,adventure,71,3.8,"active travellers, families",3.9
AC-MNL-015,Manila Zipline & Ropes Adventure,Manila,Philippines,adventure,121,4.7,adventure seekers,3.1
AC-MNL-016,Manila Rooftop Bar Crawl,Manila,Philippines,nightlife,59,3.7,"adults, groups",3.2
AC-MNL-017,Manila Live Music & Dinner Evening,Manila,Philippines,nightlife,138,4.4,"couples, adults",3.8
AC-MNL-018,Manila Craft & Artisan Workshop,Manila,Philippines,class,52,4.7,everyone,2.6
AC-MNL-019,Manila Language & Culture Crash Course,Manila,Philippines,class,49,4,solo travellers,2.4
AC-MNL-020,Manila Wellness & Spa Half-Day,Manila,Philippines,wellness,162,3.5,couples,3.6
AC-MNL-021,Manila Sunrise Yoga Session,Manila,Philippines,wellness,20,4.8,everyone,1.6
AC-MNL-022,Manila Hop-On Hop-Off Bus Pass,Manila,Philippines,sightseeing,33,3.5,"families, everyone",6.5
AC-MNL-023,Manila River & Canal Cruise,Manila,Philippines,sightseeing,35,4.1,everyone,1
AC-MNL-024,Manila Observation Deck Skip-the-Line,Manila,Philippines,sightseeing,36,3.6,families,1.9
AC-MNL-025,Manila Street Food Walking Tour — Small Group Edition,Manila,Philippines,food & drink,68,4.2,"couples, foodies",3.3
AC-MNL-026,Manila Cooking Class with Local Chef — Morning Edition,Manila,Philippines,food & drink,70,4.9,"couples, families",3.9
AC-MNL-027,Manila Night Market & Tapas Crawl — Premium Edition,Manila,Philippines,food & drink,45,4.7,"adults, groups",4
AC-MNL-028,Historic Manila City Walking Tour — Afternoon Edition,Manila,Philippines,culture,23,4.2,everyone,3.3
AC-MNL-029,Manila Museum & Gallery Pass — Morning Edition,Manila,Philippines,culture,28,3.8,everyone,3.1
AC-MNL-030,Manila Old Town Photography Tour — Morning Edition,Manila,Philippines,culture,64,3.6,"couples, solo travellers",2.3
AC-MNL-031,Manila Sunset Cruise — Premium Edition,Manila,Philippines,water,57,4.6,"couples, families",2.5
AC-MNL-032,Snorkelling Day Trip from Manila — Afternoon Edition,Manila,Philippines,water,99,4.6,"families, adventure seekers",7.2
AC-MNL-033,Manila Kayak & Coastline Tour — Morning Edition,Manila,Philippines,water,51,3.4,active travellers,3.4
AC-MNL-034,Manila Countryside Day Trip — Morning Edition,Manila,Philippines,day trip,144,4.4,everyone,9.2
AC-MNL-035,Wine & Vineyard Tour near Manila — Small Group Edition,Manila,Philippines,day trip,122,4.2,adults,7.4
AC-MNL-036,Manila Hidden Villages Small-Group Tour — Morning Edition,Manila,Philippines,day trip,148,4.2,small groups,8
AC-MNL-037,Manila Mountain Hike & Viewpoints — Small Group Edition,Manila,Philippines,adventure,83,3.6,active travellers,4.3
AC-MNL-038,Manila Bike Tour — Evening Edition,Manila,Philippines,adventure,71,3.5,"active travellers, families",3.7
AC-MNL-039,Manila Zipline & Ropes Adventure — Small Group Edition,Manila,Philippines,adventure,103,4.4,adventure seekers,2.4
AC-MNL-040,Manila Rooftop Bar Crawl — Small Group Edition,Manila,Philippines,nightlife,55,4,"adults, groups",3.2
AC-DEL-001,Delhi Street Food Walking Tour,Delhi,India,food & drink,26,4.6,"couples, foodies",3.8
AC-DEL-002,Delhi Cooking Class with Local Chef,Delhi,India,food & drink,85,4.4,"couples, families",3.5
AC-DEL-003,Delhi Night Market & Tapas Crawl,Delhi,India,food & drink,57,3.8,"adults, groups",3.5
AC-DEL-004,Historic Delhi City Walking Tour,Delhi,India,culture,14,3.5,everyone,2.6
AC-DEL-005,Delhi Museum & Gallery Pass,Delhi,India,culture,35,4.2,everyone,5
AC-DEL-006,Delhi Old Town Photography Tour,Delhi,India,culture,64,3.8,"couples, solo travellers",2.3
AC-DEL-007,Delhi Sunset Cruise,Delhi,India,water,78,4.4,"couples, families",2.2
AC-DEL-008,Snorkelling Day Trip from Delhi,Delhi,India,water,117,4.2,"families, adventure seekers",7.4
AC-DEL-009,Delhi Kayak & Coastline Tour,Delhi,India,water,41,3.5,active travellers,3.9
AC-DEL-010,Delhi Countryside Day Trip,Delhi,India,day trip,139,4.6,everyone,9.7
AC-DEL-011,Wine & Vineyard Tour near Delhi,Delhi,India,day trip,165,4.9,adults,7.4
AC-DEL-012,Delhi Hidden Villages Small-Group Tour,Delhi,India,day trip,67,3.9,small groups,8.2
AC-DEL-013,Delhi Mountain Hike & Viewpoints,Delhi,India,adventure,84,3.9,active travellers,5.9
AC-DEL-014,Delhi Bike Tour,Delhi,India,adventure,50,3.8,"active travellers, families",3.1
AC-DEL-015,Delhi Zipline & Ropes Adventure,Delhi,India,adventure,49,3.7,adventure seekers,3.9
AC-DEL-016,Delhi Rooftop Bar Crawl,Delhi,India,nightlife,34,4.5,"adults, groups",3.3
AC-DEL-017,Delhi Live Music & Dinner Evening,Delhi,India,nightlife,62,4.8,"couples, adults",3.8
AC-DEL-018,Delhi Craft & Artisan Workshop,Delhi,India,class,82,3.5,everyone,2.6
AC-DEL-019,Delhi Language & Culture Crash Course,Delhi,India,class,30,4.1,solo travellers,2.9
AC-DEL-020,Delhi Wellness & Spa Half-Day,Delhi,India,wellness,70,4.4,couples,4.6
AC-DEL-021,Delhi Sunrise Yoga Session,Delhi,India,wellness,38,3.9,everyone,1.2
AC-DEL-022,Delhi Hop-On Hop-Off Bus Pass,Delhi,India,sightseeing,38,4.6,"families, everyone",6.3
AC-DEL-023,Delhi River & Canal Cruise,Delhi,India,sightseeing,23,3.4,everyone,1.2
AC-DEL-024,Delhi Observation Deck Skip-the-Line,Delhi,India,sightseeing,30,5,families,1.5
AC-DEL-025,Delhi Street Food Walking Tour — Private Edition,Delhi,India,food & drink,64,3.8,"couples, foodies",2.9
AC-DEL-026,Delhi Cooking Class with Local Chef — Private Edition,Delhi,India,food & drink,51,4.2,"couples, families",3.8
AC-DEL-027,Delhi Night Market & Tapas Crawl — Morning Edition,Delhi,India,food & drink,58,4.2,"adults, groups",3.9
AC-DEL-028,Historic Delhi City Walking Tour — Premium Edition,Delhi,India,culture,26,4.5,everyone,2.7
AC-DEL-029,Delhi Museum & Gallery Pass — Premium Edition,Delhi,India,culture,43,4.9,everyone,6
AC-DEL-030,Delhi Old Town Photography Tour — Evening Edition,Delhi,India,culture,57,4.7,"couples, solo travellers",2.4
AC-DEL-031,Delhi Sunset Cruise — Morning Edition,Delhi,India,water,42,4.8,"couples, families",2.1
AC-DEL-032,Snorkelling Day Trip from Delhi — Evening Edition,Delhi,India,water,124,4.6,"families, adventure seekers",6.3
AC-DEL-033,Delhi Kayak & Coastline Tour — Premium Edition,Delhi,India,water,48,4.1,active travellers,3.4
AC-DEL-034,Delhi Countryside Day Trip — Evening Edition,Delhi,India,day trip,147,4.4,everyone,9
AC-DEL-035,Wine & Vineyard Tour near Delhi — Small Group Edition,Delhi,India,day trip,89,4.8,adults,6.4
AC-DEL-036,Delhi Hidden Villages Small-Group Tour — Morning Edition,Delhi,India,day trip,137,4,small groups,7.6
AC-DEL-037,Delhi Mountain Hike & Viewpoints — Small Group Edition,Delhi,India,adventure,69,3.8,active travellers,7.5
AC-DEL-038,Delhi Bike Tour — Evening Edition,Delhi,India,adventure,57,3.5,"active travellers, families",3.9
AC-DEL-039,Delhi Zipline & Ropes Adventure — Morning Edition,Delhi,India,adventure,97,4.1,adventure seekers,2.4
AC-DEL-040,Delhi Rooftop Bar Crawl — Evening Edition,Delhi,India,nightlife,57,3.8,"adults, groups",3.2
AC-BOM-001,Mumbai Street Food Walking Tour,Mumbai,India,food & drink,36,3.8,"couples, foodies",2.9
AC-BOM-002,Mumbai Cooking Class with Local Chef,Mumbai,India,food & drink,61,3.8,"couples, families",4
AC-BOM-003,Mumbai Night Market & Tapas Crawl,Mumbai,India,food & drink,53,4.6,"adults, groups",3.2
AC-BOM-004,Historic Mumbai City Walking Tour,Mumbai,India,culture,20,3.9,everyone,2.8
AC-BOM-005,Mumbai Museum & Gallery Pass,Mumbai,India,culture,53,3.4,everyone,3.6
AC-BOM-006,Mumbai Old Town Photography Tour,Mumbai,India,culture,62,4,"couples, solo travellers",3.9
AC-BOM-007,Mumbai Sunset Cruise,Mumbai,India,water,62,5,"couples, families",2.2
AC-BOM-008,Snorkelling Day Trip from Mumbai,Mumbai,India,water,82,3.7,"families, adventure seekers",7.6
AC-BOM-009,Mumbai Kayak & Coastline Tour,Mumbai,India,water,82,4.4,active travellers,3.9
AC-BOM-010,Mumbai Countryside Day Trip,Mumbai,India,day trip,113,3.6,everyone,9.1
AC-BOM-011,Wine & Vineyard Tour near Mumbai,Mumbai,India,day trip,82,4.4,adults,7.8
AC-BOM-012,Mumbai Hidden Villages Small-Group Tour,Mumbai,India,day trip,112,3.9,small groups,7.6
AC-BOM-013,Mumbai Mountain Hike & Viewpoints,Mumbai,India,adventure,85,4.9,active travellers,6.6
AC-BOM-014,Mumbai Bike Tour,Mumbai,India,adventure,47,4.1,"active travellers, families",3.6
AC-BOM-015,Mumbai Zipline & Ropes Adventure,Mumbai,India,adventure,52,4.3,adventure seekers,3.2
AC-BOM-016,Mumbai Rooftop Bar Crawl,Mumbai,India,nightlife,72,3.5,"adults, groups",3.5
AC-BOM-017,Mumbai Live Music & Dinner Evening,Mumbai,India,nightlife,92,4,"couples, adults",3.4
AC-BOM-018,Mumbai Craft & Artisan Workshop,Mumbai,India,class,87,3.4,everyone,2.4
AC-BOM-019,Mumbai Language & Culture Crash Course,Mumbai,India,class,37,3.6,solo travellers,2.1
AC-BOM-020,Mumbai Wellness & Spa Half-Day,Mumbai,India,wellness,157,3.4,couples,4.2
AC-BOM-021,Mumbai Sunrise Yoga Session,Mumbai,India,wellness,28,4.4,everyone,1.8
AC-BOM-022,Mumbai Hop-On Hop-Off Bus Pass,Mumbai,India,sightseeing,34,3.5,"families, everyone",5.9
AC-BOM-023,Mumbai River & Canal Cruise,Mumbai,India,sightseeing,34,3.4,everyone,1.2
AC-BOM-024,Mumbai Observation Deck Skip-the-Line,Mumbai,India,sightseeing,39,3.7,families,1.6
AC-BOM-025,Mumbai Street Food Walking Tour — Afternoon Edition,Mumbai,India,food & drink,48,3.4,"couples, foodies",2.5
AC-BOM-026,Mumbai Cooking Class with Local Chef — Afternoon Edition,Mumbai,India,food & drink,69,4.2,"couples, families",3.6
AC-BOM-027,Mumbai Night Market & Tapas Crawl — Morning Edition,Mumbai,India,food & drink,58,4.9,"adults, groups",3.3
AC-BOM-028,Historic Mumbai City Walking Tour — Small Group Edition,Mumbai,India,culture,21,4.5,everyone,3.5
AC-BOM-029,Mumbai Museum & Gallery Pass — Afternoon Edition,Mumbai,India,culture,34,4.1,everyone,4
AC-BOM-030,Mumbai Old Town Photography Tour — Premium Edition,Mumbai,India,culture,64,3.6,"couples, solo travellers",3.7
AC-BOM-031,Mumbai Sunset Cruise — Evening Edition,Mumbai,India,water,74,4.8,"couples, families",2.1
AC-BOM-032,Snorkelling Day Trip from Mumbai — Afternoon Edition,Mumbai,India,water,89,3.4,"families, adventure seekers",7.7
AC-BOM-033,Mumbai Kayak & Coastline Tour — Small Group Edition,Mumbai,India,water,66,3.8,active travellers,3.8
AC-BOM-034,Mumbai Countryside Day Trip — Small Group Edition,Mumbai,India,day trip,148,4.2,everyone,9.6
AC-BOM-035,Wine & Vineyard Tour near Mumbai — Afternoon Edition,Mumbai,India,day trip,149,3.8,adults,7.6
AC-BOM-036,Mumbai Hidden Villages Small-Group Tour — Evening Edition,Mumbai,India,day trip,125,4.8,small groups,7.8
AC-CMB-001,Colombo Street Food Walking Tour,Colombo,Sri Lanka,food & drink,47,4.3,"couples, foodies",2.6
AC-CMB-002,Colombo Cooking Class with Local Chef,Colombo,Sri Lanka,food & drink,52,4.7,"couples, families",3.2
AC-CMB-003,Colombo Night Market & Tapas Crawl,Colombo,Sri Lanka,food & drink,55,4.4,"adults, groups",3.4
AC-CMB-004,Historic Colombo City Walking Tour,Colombo,Sri Lanka,culture,17,3.5,everyone,3.3
AC-CMB-005,Colombo Museum & Gallery Pass,Colombo,Sri Lanka,culture,42,4.8,everyone,3.4
AC-CMB-006,Colombo Old Town Photography Tour,Colombo,Sri Lanka,culture,77,3.5,"couples, solo travellers",2.4
AC-CMB-007,Colombo Sunset Cruise,Colombo,Sri Lanka,water,67,4.1,"couples, families",2.6
AC-CMB-008,Snorkelling Day Trip from Colombo,Colombo,Sri Lanka,water,127,3.4,"families, adventure seekers",7.8
AC-CMB-009,Colombo Kayak & Coastline Tour,Colombo,Sri Lanka,water,60,3.9,active travellers,3.9
AC-CMB-010,Colombo Countryside Day Trip,Colombo,Sri Lanka,day trip,97,4.2,everyone,9.2
AC-CMB-011,Wine & Vineyard Tour near Colombo,Colombo,Sri Lanka,day trip,153,3.8,adults,7.4
AC-CMB-012,Colombo Hidden Villages Small-Group Tour,Colombo,Sri Lanka,day trip,121,3.7,small groups,7.5
AC-CMB-013,Colombo Mountain Hike & Viewpoints,Colombo,Sri Lanka,adventure,67,3.6,active travellers,4.8
AC-CMB-014,Colombo Bike Tour,Colombo,Sri Lanka,adventure,64,3.9,"active travellers, families",3.8
AC-CMB-015,Colombo Zipline & Ropes Adventure,Colombo,Sri Lanka,adventure,79,4.3,adventure seekers,2.8
AC-CMB-016,Colombo Rooftop Bar Crawl,Colombo,Sri Lanka,nightlife,72,4.7,"adults, groups",3.2
AC-CMB-017,Colombo Live Music & Dinner Evening,Colombo,Sri Lanka,nightlife,74,3.6,"couples, adults",3.4
AC-CMB-018,Colombo Craft & Artisan Workshop,Colombo,Sri Lanka,class,79,3.8,everyone,2.2
AC-CMB-019,Colombo Language & Culture Crash Course,Colombo,Sri Lanka,class,28,4.6,solo travellers,2.7
AC-CMB-020,Colombo Wellness & Spa Half-Day,Colombo,Sri Lanka,wellness,124,4,couples,4
AC-CMB-021,Colombo Sunrise Yoga Session,Colombo,Sri Lanka,wellness,19,3.6,everyone,1.1
AC-CMB-022,Colombo Hop-On Hop-Off Bus Pass,Colombo,Sri Lanka,sightseeing,47,3.8,"families, everyone",4.1
AC-CMB-023,Colombo River & Canal Cruise,Colombo,Sri Lanka,sightseeing,25,3.4,everyone,2.1
AC-CMB-024,Colombo Observation Deck Skip-the-Line,Colombo,Sri Lanka,sightseeing,35,3.6,families,1.6
AC-CMB-025,Colombo Street Food Walking Tour — Afternoon Edition,Colombo,Sri Lanka,food & drink,34,4.5,"couples, foodies",2.8
AC-CMB-026,Colombo Cooking Class with Local Chef — Morning Edition,Colombo,Sri Lanka,food & drink,88,4.4,"couples, families",3.3
AC-CMB-027,Colombo Night Market & Tapas Crawl — Evening Edition,Colombo,Sri Lanka,food & drink,31,3.9,"adults, groups",3.4
AC-CMB-028,Historic Colombo City Walking Tour — Private Edition,Colombo,Sri Lanka,culture,22,4.6,everyone,2.6
AC-CMB-029,Colombo Museum & Gallery Pass — Afternoon Edition,Colombo,Sri Lanka,culture,41,4.3,everyone,5.2
AC-CMB-030,Colombo Old Town Photography Tour — Afternoon Edition,Colombo,Sri Lanka,culture,71,4.2,"couples, solo travellers",2.8
